Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	FLT3 Signaling R-HSA-9607240	1/37	0.0919100543240614	0.1718928496900386	0	0	10.845315904139431	25.88717095002956	FYN
Reactome_2022	Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122	1/37	0.0919100543240614	0.1718928496900386	0	0	10.845315904139431	25.88717095002956	GNAQ
Reactome_2022	NCAM1 Interactions R-HSA-419037	1/37	0.0919100543240614	0.1718928496900386	0	0	10.845315904139431	25.88717095002956	PRNP
Reactome_2022	FCGR3A-mediated IL10 Synthesis R-HSA-9664323	1/38	0.0942754600676397	0.1749809675497859	0	0	10.551669316375198	24.91812960155312	FYN
Reactome_2022	RHOU GTPase Cycle R-HSA-9013420	1/39	0.0966348226059749	0.1766830711825661	0	0	10.273477812177502	24.00722856261286	PTK2B
Reactome_2022	NGF-stimulated Transcription R-HSA-9031628	1/39	0.0966348226059749	0.1766830711825661	0	0	10.273477812177502	24.00722856261286	CDK5R1
Reactome_2022	RET Signaling R-HSA-8853659	1/40	0.0989881570768417	0.1796451739542683	0	0	10.009552538964304	23.149643297736706	SHANK3
Reactome_2022	Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676	1/42	0.1036768021441789	0.1827396872325456	0	0	9.520325203252032	21.57759706198385	KCNB1
Reactome_2022	RND1 GTPase Cycle R-HSA-9696273	1/42	0.1036768021441789	0.1827396872325456	0	0	9.520325203252032	21.57759706198385	HOMER2
Reactome_2022	RND3 GTPase Cycle R-HSA-9696264	1/42	0.1036768021441789	0.1827396872325456	0	0	9.520325203252032	21.57759706198385	HOMER2
Reactome_2022	Signaling By SCF-KIT R-HSA-1433557	1/42	0.1036768021441789	0.1827396872325456	0	0	9.520325203252032	21.57759706198385	FYN
Reactome_2022	Voltage Gated Potassium Channels R-HSA-1296072	1/43	0.1060121428192819	0.184205496388114	0	0	9.293183940242765	20.85577860728659	KCNB1
Reactome_2022	DAP12 Interactions R-HSA-2172127	1/43	0.1060121428192819	0.184205496388114	0	0	9.293183940242765	20.85577860728659	FYN
Reactome_2022	Interleukin-2 Family Signaling R-HSA-451927	1/44	0.1083415155835148	0.1856200791465813	0	0	9.076607387140903	20.172459116514425	PTK2B
Reactome_2022	Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988	1/44	0.1083415155835148	0.1856200791465813	0	0	9.076607387140903	20.172459116514425	FYN
Reactome_2022	Biological Oxidations R-HSA-211859	2/218	0.1101371650442713	0.18698558050772	0	0	3.654074074074074	8.060992407388271	PRNP;SULT1A4
Reactome_2022	TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	1/45	0.1106649354025281	0.18698558050772	0	0	8.869875222816399	19.524797248161324	APP
Reactome_2022	Signaling By Interleukins R-HSA-449147	3/453	0.1134644623591339	0.1904026936848481	0	0	2.652789115646258	5.773173691280695	APP;PTK2B;FYN
Reactome_2022	Inositol Phosphate Metabolism R-HSA-1483249	1/48	0.1175996260670511	0.1958356586482123	0	0	8.302461410095953	17.771164785812676	PLCB1
