Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of chemokine production (GO:0032722)	1/53	0.1290397695662701	0.1771493834961907	0	0	7.502262443438914	15.361892389443817	APP
GO_Biological_Process_2021	IRE1-mediated unfolded protein response (GO:0036498)	1/53	0.1290397695662701	0.1771493834961907	0	0	7.502262443438914	15.361892389443817	SULT1A3
GO_Biological_Process_2021	positive regulation of NIK/NF-kappaB signaling (GO:1901224)	1/53	0.1290397695662701	0.1771493834961907	0	0	7.502262443438914	15.361892389443817	APP
GO_Biological_Process_2021	membrane organization (GO:0061024)	2/242	0.1306729909611367	0.1788536566421178	0	0	3.284666666666667	6.684484972725032	CLN3;GRIN3B
GO_Biological_Process_2021	regulation of alternative mRNA splicing, via spliceosome (GO:0000381)	1/54	0.1313102795600359	0.1788536566421178	0	0	7.360340362560119	14.942905667794824	FMR1
GO_Biological_Process_2021	regulation of cyclin-dependent protein kinase activity (GO:1904029)	1/54	0.1313102795600359	0.1788536566421178	0	0	7.360340362560119	14.942905667794824	CDK5R1
GO_Biological_Process_2021	regulation of proteasomal protein catabolic process (GO:0061136)	1/54	0.1313102795600359	0.1788536566421178	0	0	7.360340362560119	14.942905667794824	FMR1
GO_Biological_Process_2021	regulation of proteolysis (GO:0030162)	1/54	0.1313102795600359	0.1788536566421178	0	0	7.360340362560119	14.942905667794824	CLN3
GO_Biological_Process_2021	regulation of gene silencing by RNA (GO:0060966)	1/55	0.1335749840843699	0.1810868348975312	0	0	7.223674655047204	14.541923683398968	FMR1
GO_Biological_Process_2021	regulation of posttranscriptional gene silencing (GO:0060147)	1/55	0.1335749840843699	0.1810868348975312	0	0	7.223674655047204	14.541923683398968	FMR1
GO_Biological_Process_2021	positive regulation of response to DNA damage stimulus (GO:2001022)	1/55	0.1335749840843699	0.1810868348975312	0	0	7.223674655047204	14.541923683398968	FMR1
GO_Biological_Process_2021	positive regulation of DNA-binding transcription factor activity (GO:0051091)	2/246	0.1341791813336351	0.1816225990325996	0	0	3.2301639344262294	6.488040085208488	APP;CX3CL1
GO_Biological_Process_2021	protein-containing complex disassembly (GO:0032984)	1/56	0.1358338977243391	0.1830072203448847	0	0	7.091978609625668	14.157876325735533	CLN3
GO_Biological_Process_2021	blood vessel morphogenesis (GO:0048514)	1/56	0.1358338977243391	0.1830072203448847	0	0	7.091978609625668	14.157876325735533	SLC1A1
GO_Biological_Process_2021	positive regulation of interleukin-1 beta production (GO:0032731)	1/56	0.1358338977243391	0.1830072203448847	0	0	7.091978609625668	14.157876325735533	APP
GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	4/764	0.1365907527084996	0.1837420496961087	0	0	2.103947368421053	4.188466950524333	APP;PTK2B;SSTR1;CX3CL1
GO_Biological_Process_2021	regulation of bone mineralization (GO:0030500)	1/57	0.138087034982285	0.1851815330240829	0	0	6.964985994397759	13.789774512495065	PTK2B
GO_Biological_Process_2021	positive regulation of cell junction assembly (GO:1901890)	1/57	0.138087034982285	0.1851815330240829	0	0	6.964985994397759	13.789774512495065	GRID2
GO_Biological_Process_2021	positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/58	0.1403344103503239	0.1873711283491812	0	0	6.842449260405917	13.436702764491082	PLCB1
GO_Biological_Process_2021	positive regulation of protein binding (GO:0032092)	1/58	0.1403344103503239	0.1873711283491812	0	0	6.842449260405917	13.436702764491082	APP
GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	2/253	0.1403666335504222	0.1873711283491812	0	0	3.138964143426295	6.163348149044444	APP;FMR1
GO_Biological_Process_2021	regulation of secretion by cell (GO:1903530)	1/59	0.1425760382538463	0.1897374842918721	0	0	6.724137931034483	13.097812581459925	FMR1
GO_Biological_Process_2021	response to reactive oxygen species (GO:0000302)	1/59	0.1425760382538463	0.1897374842918721	0	0	6.724137931034483	13.097812581459925	FYN
GO_Biological_Process_2021	Notch signaling pathway (GO:0007219)	1/60	0.1448119331189623	0.1918316614030157	0	0	6.609837155201063	12.772316508882604	NCSTN
GO_Biological_Process_2021	peptidyl-threonine phosphorylation (GO:0018107)	1/60	0.1448119331189623	0.1918316614030157	0	0	6.609837155201063	12.772316508882604	CDK5R1
GO_Biological_Process_2021	response to organic cyclic compound (GO:0014070)	1/60	0.1448119331189623	0.1918316614030157	0	0	6.609837155201063	12.772316508882604	SLC1A1
GO_Biological_Process_2021	response to light stimulus (GO:0009416)	1/61	0.1470421093281628	0.1944894870718013	0	0	6.499346405228758	12.459482823978924	TRPM1
GO_Biological_Process_2021	negative regulation of kinase activity (GO:0033673)	1/62	0.1492665811884197	0.1962370031055018	0	0	6.392478302796529	12.15863076198128	GNAQ
GO_Biological_Process_2021	regulation of neurogenesis (GO:0050767)	1/62	0.1492665811884197	0.1962370031055018	0	0	6.392478302796529	12.15863076198128	CX3CL1
GO_Biological_Process_2021	positive regulation of interleukin-1 production (GO:0032732)	1/62	0.1492665811884197	0.1962370031055018	0	0	6.392478302796529	12.15863076198128	APP
GO_Biological_Process_2021	response to retinoic acid (GO:0032526)	1/62	0.1492665811884197	0.1962370031055018	0	0	6.392478302796529	12.15863076198128	PTK2B
GO_Biological_Process_2021	neuropeptide signaling pathway (GO:0007218)	1/63	0.151485363035306	0.1979560608686931	0	0	6.289057558507274	11.869126214903106	SSTR1
GO_Biological_Process_2021	COPII vesicle coating (GO:0048208)	1/63	0.151485363035306	0.1979560608686931	0	0	6.289057558507274	11.869126214903106	GRIA1
GO_Biological_Process_2021	vesicle coating (GO:0006901)	1/63	0.151485363035306	0.1979560608686931	0	0	6.289057558507274	11.869126214903106	GRIA1
GO_Biological_Process_2021	vesicle targeting, rough ER to cis-Golgi (GO:0048207)	1/63	0.151485363035306	0.1979560608686931	0	0	6.289057558507274	11.869126214903106	GRIA1
GO_Biological_Process_2021	plasma membrane organization (GO:0007009)	1/64	0.1536984691361941	0.2005465010200491	0	0	6.188920012449424	11.590377862930326	CLN3
GO_Biological_Process_2021	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	1/65	0.1559059137005225	0.202817723062506	0	0	6.091911764705882	11.321833676921756	SSTR1
GO_Biological_Process_2021	inorganic anion transmembrane transport (GO:0098661)	1/65	0.1559059137005225	0.202817723062506	0	0	6.091911764705882	11.321833676921756	SLC1A1
GO_Biological_Process_2021	cellular response to nutrient levels (GO:0031669)	1/66	0.1581077109680406	0.2047624453520526	0	0	5.99788838612368	11.06297775242708	KCNB1
GO_Biological_Process_2021	ERBB signaling pathway (GO:0038127)	1/66	0.1581077109680406	0.2047624453520526	0	0	5.99788838612368	11.06297775242708	PTK2B
GO_Biological_Process_2021	positive regulation of cell cycle (GO:0045787)	1/66	0.1581077109680406	0.2047624453520526	0	0	5.99788838612368	11.06297775242708	APP
GO_Biological_Process_2021	inorganic cation transmembrane transport (GO:0098662)	2/274	0.1592848873658071	0.2059800105965571	0	0	2.893529411764706	5.315589848310889	TRPM1;KCNB1
GO_Biological_Process_2021	anion transmembrane transport (GO:0098656)	1/67	0.1603038750501521	0.2063763961756773	0	0	5.906714200831848	10.813327451278566	SLC1A1
GO_Biological_Process_2021	regulation of gene silencing by miRNA (GO:0060964)	1/67	0.1603038750501521	0.2063763961756773	0	0	5.906714200831848	10.813327451278566	FMR1
GO_Biological_Process_2021	peptidyl-threonine modification (GO:0018210)	1/67	0.1603038750501521	0.2063763961756773	0	0	5.906714200831848	10.813327451278566	CDK5R1
GO_Biological_Process_2021	regulation of myeloid cell differentiation (GO:0045637)	1/68	0.1624944201180422	0.2085785097231591	0	0	5.818261633011414	10.572430795578446	PTK2B
GO_Biological_Process_2021	regulation of translational initiation (GO:0006446)	1/68	0.1624944201180422	0.2085785097231591	0	0	5.818261633011414	10.572430795578446	FMR1
GO_Biological_Process_2021	cell chemotaxis (GO:0060326)	1/69	0.1646793602663118	0.2104505353991544	0	0	5.732410611303345	10.3398641118515	CX3CL1
GO_Biological_Process_2021	cellular response to decreased oxygen levels (GO:0036294)	1/69	0.1646793602663118	0.2104505353991544	0	0	5.732410611303345	10.3398641118515	CPEB4
GO_Biological_Process_2021	positive regulation of protein transport (GO:0051222)	1/69	0.1646793602663118	0.2104505353991544	0	0	5.732410611303345	10.3398641118515	CLN3
GO_Biological_Process_2021	carbohydrate homeostasis (GO:0033500)	1/70	0.1668587095161741	0.2116791511964312	0	0	5.6490480250071045	10.115229882484332	KCNB1
GO_Biological_Process_2021	neutrophil chemotaxis (GO:0030593)	1/70	0.1668587095161741	0.2116791511964312	0	0	5.6490480250071045	10.115229882484332	CX3CL1
GO_Biological_Process_2021	COPII-coated vesicle budding (GO:0090114)	1/70	0.1668587095161741	0.2116791511964312	0	0	5.6490480250071045	10.115229882484332	GRIA1
GO_Biological_Process_2021	regulation of plasma membrane bounded cell projection assembly (GO:0120032)	1/70	0.1668587095161741	0.2116791511964312	0	0	5.6490480250071045	10.115229882484332	FMR1
GO_Biological_Process_2021	establishment of protein localization to membrane (GO:0090150)	1/70	0.1668587095161741	0.2116791511964312	0	0	5.6490480250071045	10.115229882484332	GRIN3B
GO_Biological_Process_2021	regulation of endopeptidase activity (GO:0052548)	1/71	0.1690324819413651	0.2125748578973173	0	0	5.568067226890756	9.898154784103552	NCSTN
GO_Biological_Process_2021	regulation of G1/S transition of mitotic cell cycle (GO:2000045)	1/71	0.1690324819413651	0.2125748578973173	0	0	5.568067226890756	9.898154784103552	PLCB1
GO_Biological_Process_2021	regulation of glycolytic process (GO:0006110)	1/71	0.1690324819413651	0.2125748578973173	0	0	5.568067226890756	9.898154784103552	APP
GO_Biological_Process_2021	phosphatidylinositol-mediated signaling (GO:0048015)	1/71	0.1690324819413651	0.2125748578973173	0	0	5.568067226890756	9.898154784103552	PLCB1
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	1/71	0.1690324819413651	0.2125748578973173	0	0	5.568067226890756	9.898154784103552	FYN
GO_Biological_Process_2021	response to metal ion (GO:0010038)	1/71	0.1690324819413651	0.2125748578973173	0	0	5.568067226890756	9.898154784103552	HOMER1
GO_Biological_Process_2021	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	3/547	0.169710013849348	0.2131185000506985	0	0	2.1838235294117645	3.873369393440014	FMR1;PLCB1;CDK5R1
GO_Biological_Process_2021	negative regulation of supramolecular fiber organization (GO:1902904)	1/72	0.1712006915092137	0.2137897249625319	0	0	5.489367578017123	9.688287907320335	SHANK3
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway (GO:0038094)	1/72	0.1712006915092137	0.2137897249625319	0	0	5.489367578017123	9.688287907320335	FYN
GO_Biological_Process_2021	positive regulation of secretion by cell (GO:1903532)	1/72	0.1712006915092137	0.2137897249625319	0	0	5.489367578017123	9.688287907320335	KCNB1
GO_Biological_Process_2021	proteolysis (GO:0006508)	2/287	0.1712285944464006	0.2137897249625319	0	0	2.759719298245614	4.870230653366315	CLN3;NCSTN
GO_Biological_Process_2021	negative regulation of cell adhesion (GO:0007162)	1/73	0.1733633521647541	0.2155261130631922	0	0	5.412854030501089	9.4852991224055	CX3CL1
GO_Biological_Process_2021	regulation of actin filament polymerization (GO:0030833)	1/73	0.1733633521647541	0.2155261130631922	0	0	5.412854030501089	9.4852991224055	PTK2B
GO_Biological_Process_2021	granulocyte chemotaxis (GO:0071621)	1/73	0.1733633521647541	0.2155261130631922	0	0	5.412854030501089	9.4852991224055	CX3CL1
GO_Biological_Process_2021	regulation of peptide hormone secretion (GO:0090276)	1/74	0.1755204778772005	0.2175852999647464	0	0	5.338436744560838	9.288877585674427	KCNB1
GO_Biological_Process_2021	Fc receptor mediated stimulatory signaling pathway (GO:0002431)	1/74	0.1755204778772005	0.2175852999647464	0	0	5.338436744560838	9.288877585674427	FYN
GO_Biological_Process_2021	integrin-mediated signaling pathway (GO:0007229)	1/75	0.1776720824614328	0.2199388029330271	0	0	5.266030736618972	9.09873037830949	PTK2B
GO_Biological_Process_2021	cell morphogenesis involved in neuron differentiation (GO:0048667)	1/76	0.1798181798377937	0.2210212139731863	0	0	5.195555555555556	8.914581245175166	APP
GO_Biological_Process_2021	chloride transport (GO:0006821)	1/76	0.1798181798377937	0.2210212139731863	0	0	5.195555555555556	8.914581245175166	SLC1A1
GO_Biological_Process_2021	positive regulation of growth (GO:0045927)	1/76	0.1798181798377937	0.2210212139731863	0	0	5.195555555555556	8.914581245175166	PLCB1
GO_Biological_Process_2021	positive regulation of interleukin-6 production (GO:0032755)	1/76	0.1798181798377937	0.2210212139731863	0	0	5.195555555555556	8.914581245175166	APP
GO_Biological_Process_2021	RNA transport (GO:0050658)	1/76	0.1798181798377937	0.2210212139731863	0	0	5.195555555555556	8.914581245175166	FMR1
GO_Biological_Process_2021	negative regulation of cellular process (GO:0048523)	3/566	0.1819552700920502	0.2220817178763265	0	0	2.108058143328379	3.5921192517886023	APP;PTK2B;SSTR1
GO_Biological_Process_2021	negative regulation of developmental process (GO:0051093)	1/77	0.1819587838066104	0.2220817178763265	0	0	5.126934984520124	8.736169451186436	GRIN3A
GO_Biological_Process_2021	cellular response to UV (GO:0034644)	1/77	0.1819587838066104	0.2220817178763265	0	0	5.126934984520124	8.736169451186436	FMR1
GO_Biological_Process_2021	neutrophil migration (GO:1990266)	1/77	0.1819587838066104	0.2220817178763265	0	0	5.126934984520124	8.736169451186436	CX3CL1
GO_Biological_Process_2021	positive regulation of tumor necrosis factor production (GO:0032760)	1/77	0.1819587838066104	0.2220817178763265	0	0	5.126934984520124	8.736169451186436	APP
GO_Biological_Process_2021	negative regulation of apoptotic signaling pathway (GO:2001234)	1/78	0.1840939081302401	0.2243725191657484	0	0	5.060096765979119	8.563248721315855	CX3CL1
GO_Biological_Process_2021	regulation of neuron differentiation (GO:0045664)	1/79	0.1862235665843161	0.2263332578486304	0	0	4.994972347913524	8.395586266259748	CDK5R1
GO_Biological_Process_2021	mRNA 3'-end processing (GO:0031124)	1/79	0.1862235665843161	0.2263332578486304	0	0	4.994972347913524	8.395586266259748	APP
GO_Biological_Process_2021	regulation of NIK/NF-kappaB signaling (GO:1901222)	1/80	0.1883477728874134	0.2276414668138557	0	0	4.931496649292629	8.232961888238323	APP
GO_Biological_Process_2021	regulation of organelle organization (GO:0033043)	1/80	0.1883477728874134	0.2276414668138557	0	0	4.931496649292629	8.232961888238323	CLN3
GO_Biological_Process_2021	regulation of protein localization to plasma membrane (GO:1903076)	1/80	0.1883477728874134	0.2276414668138557	0	0	4.931496649292629	8.232961888238323	CLN3
GO_Biological_Process_2021	response to interferon-gamma (GO:0034341)	1/80	0.1883477728874134	0.2276414668138557	0	0	4.931496649292629	8.232961888238323	CX3CL1
GO_Biological_Process_2021	negative regulation of protein modification process (GO:0031400)	1/81	0.1904665407473695	0.2292457394867924	0	0	4.869607843137255	8.07516715336275	PRNP
GO_Biological_Process_2021	positive regulation of cellular amide metabolic process (GO:0034250)	1/81	0.1904665407473695	0.2292457394867924	0	0	4.869607843137255	8.07516715336275	FMR1
GO_Biological_Process_2021	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	1/81	0.1904665407473695	0.2292457394867924	0	0	4.869607843137255	8.07516715336275	APP
GO_Biological_Process_2021	regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	1/82	0.1925798837472001	0.2311490593595537	0	0	4.809247155652384	7.922004631783778	CDK5R1
GO_Biological_Process_2021	regulation of G protein-coupled receptor signaling pathway (GO:0008277)	1/82	0.1925798837472001	0.2311490593595537	0	0	4.809247155652384	7.922004631783778	PLCB1
GO_Biological_Process_2021	regulation of defense response (GO:0031347)	1/83	0.1946878155503758	0.2330354155830256	0	0	4.7503586800573885	7.77328718764973	DAGLB
GO_Biological_Process_2021	positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	1/83	0.1946878155503758	0.2330354155830256	0	0	4.7503586800573885	7.77328718764973	FMR1
GO_Biological_Process_2021	vascular transport (GO:0010232)	1/84	0.1967903497500655	0.2352280796874923	0	0	4.692889203874321	7.628837331217768	SLC1A1
GO_Biological_Process_2021	negative regulation of phosphorylation (GO:0042326)	1/86	0.2009792794673841	0.2382687501461893	0	0	4.582006920415225	7.352075073767621	PRNP
GO_Biological_Process_2021	regulation of interferon-gamma production (GO:0032649)	1/86	0.2009792794673841	0.2382687501461893	0	0	4.582006920415225	7.352075073767621	PRNP
GO_Biological_Process_2021	glucose homeostasis (GO:0042593)	1/86	0.2009792794673841	0.2382687501461893	0	0	4.582006920415225	7.352075073767621	KCNB1
GO_Biological_Process_2021	positive regulation of endothelial cell migration (GO:0010595)	1/86	0.2009792794673841	0.2382687501461893	0	0	4.582006920415225	7.352075073767621	PTK2B
GO_Biological_Process_2021	positive regulation of proteasomal protein catabolic process (GO:1901800)	1/86	0.2009792794673841	0.2382687501461893	0	0	4.582006920415225	7.352075073767621	FMR1
GO_Biological_Process_2021	transport across blood-brain barrier (GO:0150104)	1/86	0.2009792794673841	0.2382687501461893	0	0	4.582006920415225	7.352075073767621	SLC1A1
GO_Biological_Process_2021	negative regulation of gene expression (GO:0010629)	2/322	0.2040613298455624	0.241593045825332	0	0	2.4535	3.899432671292675	APP;FMR1
GO_Biological_Process_2021	regulation of endothelial cell migration (GO:0010594)	1/89	0.2072225295706764	0.2446689921153775	0	0	4.425133689839572	6.964992454417293	PTK2B
GO_Biological_Process_2021	post-Golgi vesicle-mediated transport (GO:0006892)	1/89	0.2072225295706764	0.2446689921153775	0	0	4.425133689839572	6.964992454417293	APP
GO_Biological_Process_2021	negative regulation of protein kinase activity (GO:0006469)	1/90	0.2092929614392761	0.2457778155280148	0	0	4.375192773738709	6.842890223310539	GNAQ
GO_Biological_Process_2021	regulation of mRNA splicing, via spliceosome (GO:0048024)	1/90	0.2092929614392761	0.2457778155280148	0	0	4.375192773738709	6.842890223310539	FMR1
GO_Biological_Process_2021	positive regulation of binding (GO:0051099)	1/90	0.2092929614392761	0.2457778155280148	0	0	4.375192773738709	6.842890223310539	APP
GO_Biological_Process_2021	protein complex oligomerization (GO:0051259)	1/90	0.2092929614392761	0.2457778155280148	0	0	4.375192773738709	6.842890223310539	HOMER1
GO_Biological_Process_2021	cellular protein localization (GO:0034613)	2/329	0.2107197969872843	0.2471194380323213	0	0	2.400122324159021	3.737532896949426	GRIN3B;GRID2
GO_Biological_Process_2021	regulation of actin cytoskeleton organization (GO:0032956)	1/91	0.2113580898786739	0.2472007807598487	0	0	4.326361655773421	6.724037669112319	PTK2B
GO_Biological_Process_2021	positive regulation of transport (GO:0051050)	1/91	0.2113580898786739	0.2472007807598487	0	0	4.326361655773421	6.724037669112319	FMR1
GO_Biological_Process_2021	positive regulation of cellular component biogenesis (GO:0044089)	1/92	0.2134179281574963	0.2492744349043875	0	0	4.278603749191984	6.608316034033242	CX3CL1
GO_Biological_Process_2021	positive regulation of peptidyl-serine phosphorylation (GO:0033138)	1/93	0.2154724895767031	0.2513363670364497	0	0	4.231884057971015	6.495612095071552	APP
GO_Biological_Process_2021	positive regulation of cytokine production (GO:0001819)	2/335	0.2164457222311346	0.252133153644579	0	0	2.3561561561561564	3.605897827821716	APP;PLCB1
GO_Biological_Process_2021	positive regulation of epithelial cell migration (GO:0010634)	1/94	0.2175217874300493	0.2527091353966749	0	0	4.186169091292431	6.385817851499537	PTK2B
GO_Biological_Process_2021	interleukin-1-mediated signaling pathway (GO:0070498)	1/94	0.2175217874300493	0.2527091353966749	0	0	4.186169091292431	6.385817851499537	PLCB1
GO_Biological_Process_2021	calcium ion homeostasis (GO:0055074)	1/97	0.2236382313120778	0.2594681215089394	0	0	4.054738562091504	6.072885630165238	GRIN1
GO_Biological_Process_2021	regulation of peptidyl-serine phosphorylation (GO:0033135)	1/98	0.2256666066310463	0.2614723748831724	0	0	4.012734990903578	5.973744780258572	APP
GO_Biological_Process_2021	response to UV (GO:0009411)	1/99	0.2276897840950651	0.2634652761366333	0	0	3.971588635454182	5.877042371985223	FMR1
GO_Biological_Process_2021	positive regulation of translation (GO:0045727)	1/100	0.2297077768169888	0.2654468857100576	0	0	3.9312735195088138	5.782696221966044	FMR1
GO_Biological_Process_2021	supramolecular fiber organization (GO:0097435)	2/351	0.2317846251248673	0.2674911543605706	0	0	2.246303724928367	3.2839762694921912	APP;NCSTN
GO_Biological_Process_2021	cell junction assembly (GO:0034329)	1/102	0.2337282600685548	0.2690196794696346	0	0	3.853038245000971	5.600761443888233	SHANK3
GO_Biological_Process_2021	positive regulation of cellular protein metabolic process (GO:0032270)	1/102	0.2337282600685548	0.2690196794696346	0	0	3.853038245000971	5.600761443888233	FMR1
GO_Biological_Process_2021	cellular response to organonitrogen compound (GO:0071417)	1/103	0.23573077652645	0.2709656677268321	0	0	3.815071126489812	5.513025385693579	CPEB4
GO_Biological_Process_2021	regulation of insulin secretion (GO:0050796)	1/104	0.2377281601147468	0.2725405951711279	0	0	3.777841233580811	5.427350389540752	KCNB1
GO_Biological_Process_2021	mRNA transport (GO:0051028)	1/104	0.2377281601147468	0.2725405951711279	0	0	3.777841233580811	5.427350389540752	FMR1
GO_Biological_Process_2021	positive regulation of cellular metabolic process (GO:0031325)	1/105	0.239720423806496	0.2744625142132346	0	0	3.7413273001508296	5.3436701974889385	FMR1
GO_Biological_Process_2021	response to calcium ion (GO:0051592)	1/107	0.2436896427342913	0.2786398678106568	0	0	3.670366259711432	5.182042644269227	HOMER1
GO_Biological_Process_2021	lipid transport (GO:0006869)	1/109	0.2476385358656486	0.2827830324142559	0	0	3.6020334059549746	5.027664603474888	CLN3
GO_Biological_Process_2021	response to tumor necrosis factor (GO:0034612)	1/110	0.2496053921895188	0.2846549682581258	0	0	3.568807339449541	4.953055058030853	CX3CL1
GO_Biological_Process_2021	regulation of protein serine/threonine kinase activity (GO:0071900)	1/111	0.2515672052440257	0.2865162534168524	0	0	3.5361853832442067	4.880095337247942	CDK5R1
GO_Biological_Process_2021	protein-containing complex subunit organization (GO:0043933)	1/112	0.2535239877989193	0.2876140279337609	0	0	3.504151210033563	4.808735611393264	PTK2B
GO_Biological_Process_2021	regulation of cytoskeleton organization (GO:0051493)	1/112	0.2535239877989193	0.2876140279337609	0	0	3.504151210033563	4.808735611393264	CLN3
GO_Biological_Process_2021	phosphatidylinositol metabolic process (GO:0046488)	1/112	0.2535239877989193	0.2876140279337609	0	0	3.504151210033563	4.808735611393264	PLCB1
GO_Biological_Process_2021	activation of protein kinase activity (GO:0032147)	1/114	0.2574225118574089	0.2905196919533615	0	0	3.441783793163283	4.670626332211447	PTK2B
GO_Biological_Process_2021	negative regulation of cell motility (GO:2000146)	1/114	0.2574225118574089	0.2905196919533615	0	0	3.441783793163283	4.670626332211447	CX3CL1
GO_Biological_Process_2021	positive regulation of cellular component organization (GO:0051130)	1/114	0.2574225118574089	0.2905196919533615	0	0	3.441783793163283	4.670626332211447	SHANK3
GO_Biological_Process_2021	positive regulation of kinase activity (GO:0033674)	1/114	0.2574225118574089	0.2905196919533615	0	0	3.441783793163283	4.670626332211447	PTK2B
GO_Biological_Process_2021	cellular response to lectin (GO:1990858)	1/115	0.2593642785251702	0.2915751074235096	0	0	3.411420708634331	4.603786358250543	FYN
GO_Biological_Process_2021	stimulatory C-type lectin receptor signaling pathway (GO:0002223)	1/115	0.2593642785251702	0.2915751074235096	0	0	3.411420708634331	4.603786358250543	FYN
GO_Biological_Process_2021	positive regulation of protein metabolic process (GO:0051247)	1/115	0.2593642785251702	0.2915751074235096	0	0	3.411420708634331	4.603786358250543	APP
GO_Biological_Process_2021	cytosolic transport (GO:0016482)	1/116	0.2613010650434635	0.2929943555132513	0	0	3.3815856777493605	4.538365372779902	CLN3
GO_Biological_Process_2021	tumor necrosis factor-mediated signaling pathway (GO:0033209)	1/116	0.2613010650434635	0.2929943555132513	0	0	3.3815856777493605	4.538365372779902	PTK2B
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	2/384	0.2636243106257306	0.2952184612548452	0	0	2.0487958115183247	2.73151656257617	APP;FMR1
GO_Biological_Process_2021	adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	1/118	0.2651597477652785	0.2954151548820859	0	0	3.3234456175632645	4.411617530067006	GNAQ
GO_Biological_Process_2021	regulation of cellular response to stress (GO:0080135)	1/118	0.2651597477652785	0.2954151548820859	0	0	3.3234456175632645	4.411617530067006	CLN3
GO_Biological_Process_2021	negative regulation of response to external stimulus (GO:0032102)	1/118	0.2651597477652785	0.2954151548820859	0	0	3.3234456175632645	4.411617530067006	GRID2
GO_Biological_Process_2021	regulation of protein binding (GO:0043393)	1/118	0.2651597477652785	0.2954151548820859	0	0	3.3234456175632645	4.411617530067006	APP
GO_Biological_Process_2021	innate immune response activating cell surface receptor signaling pathway (GO:0002220)	1/119	0.267081668936257	0.2971753781121733	0	0	3.295114656031904	4.350212975944237	FYN
GO_Biological_Process_2021	macroautophagy (GO:0016236)	1/120	0.2689986598302001	0.29892562070645	0	0	3.2672598451145163	4.290071884990249	CLN3
GO_Biological_Process_2021	cellular response to interferon-gamma (GO:0071346)	1/121	0.2709107329107786	0.3006659347375052	0	0	3.239869281045752	4.231158837852561	CX3CL1
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	1/122	0.272817900529904	0.3020111535802377	0	0	3.212931453573165	4.173439680793845	FMR1
GO_Biological_Process_2021	potassium ion transport (GO:0006813)	1/122	0.272817900529904	0.3020111535802377	0	0	3.212931453573165	4.173439680793845	KCNB1
GO_Biological_Process_2021	cellular response to organic substance (GO:0071310)	1/123	0.2747201750009579	0.3037300662542397	0	0	3.186435229829637	4.116881469905319	SLC1A1
GO_Biological_Process_2021	non-canonical Wnt signaling pathway (GO:0035567)	1/124	0.2766175686792931	0.3054392213244037	0	0	3.160369838992508	4.061452418116709	PLCB1
GO_Biological_Process_2021	protein targeting (GO:0006605)	1/125	0.278510093847508	0.3063611032322588	0	0	3.134724857685009	4.007121847120192	HOMER3
GO_Biological_Process_2021	platelet degranulation (GO:0002576)	1/125	0.278510093847508	0.3063611032322588	0	0	3.134724857685009	4.007121847120192	APP
GO_Biological_Process_2021	regulation of protein secretion (GO:0050708)	1/125	0.278510093847508	0.3063611032322588	0	0	3.134724857685009	4.007121847120192	KCNB1
GO_Biological_Process_2021	positive regulation of macromolecule biosynthetic process (GO:0010557)	1/129	0.2860317534951205	0.3142371602873069	0	0	3.0361519607843137	3.800207034575538	FMR1
GO_Biological_Process_2021	G2/M transition of mitotic cell cycle (GO:0000086)	1/130	0.2879001190454643	0.3158904083971067	0	0	3.0124639002887976	3.7509443251983687	PLCB1
GO_Biological_Process_2021	cell cycle G2/M phase transition (GO:0044839)	1/131	0.2897636891206341	0.3171343146672934	0	0	2.9891402714932127	3.702616827604864	PLCB1
GO_Biological_Process_2021	cellular response to metal ion (GO:0071248)	1/131	0.2897636891206341	0.3171343146672934	0	0	2.9891402714932127	3.702616827604864	PRNP
GO_Biological_Process_2021	regulation of cell adhesion (GO:0030155)	1/133	0.2934764909681409	0.3207937995614018	0	0	2.9435531788472966	3.608671808120052	PTK2B
GO_Biological_Process_2021	cellular protein metabolic process (GO:0044267)	2/417	0.2955255806103944	0.3226278009427547	0	0	1.8826987951807228	2.295009602903579	APP;NCSTN
GO_Biological_Process_2021	protein localization to plasma membrane (GO:0072659)	1/136	0.2990100282046982	0.3252061508258858	0	0	2.8777051561365288	3.474190606089195	KCNB1
GO_Biological_Process_2021	negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	1/136	0.2990100282046982	0.3252061508258858	0	0	2.8777051561365288	3.474190606089195	FYN
